Model,Sample,Attack,Epsilon,MSE_Clean,MSE_Adv,ASR,Degradation
Standard,9,FGSM,0.1,0.00666897492799035,0.007906985027345232,0.15657170148588784,1.1856372400140285
Standard,9,FGSM,0.5,0.00666897492799035,0.014428101258616833,0.5377787549136124,2.1634661120198038
Standard,9,FGSM,1.0,0.00666897492799035,0.02616102487790552,0.7450797528340459,3.922795506113706
Standard,9,FGSM,2.0,0.00666897492799035,0.061414307500725324,0.8914100769122637,9.208957623001906
Standard,9,FGSM,3.0,0.00666897492799035,0.11140240542948028,0.9401361675963817,16.704577035057266
Standard,9,BIM,0.1,0.00666897492799035,0.026967391666039016,0.7527022631414212,4.043708659460421
Standard,9,BIM,0.5,0.00666897492799035,0.06433170546204607,0.8963345541659102,9.646415852013405
Standard,9,BIM,1.0,0.00666897492799035,0.06433170546204607,0.8963345541659102,9.646415852013405
Standard,9,BIM,2.0,0.00666897492799035,0.06433170546204607,0.8963345541659102,9.646415852013405
Standard,9,BIM,3.0,0.00666897492799035,0.06433170546204607,0.8963345541659102,9.646415852013405
Standard,9,PGD,0.1,0.00666897492799035,0.026883746040872496,0.7519328252152351,4.0311661583909615
Standard,9,PGD,0.5,0.00666897492799035,0.05858254466771914,0.8861610576014263,8.78434021724124
Standard,9,PGD,1.0,0.00666897492799035,0.08101029607056237,0.9176774403813872,12.147338525828628
Standard,9,PGD,2.0,0.00666897492799035,0.13110185096087254,0.9491313442250278,19.658471110848694
Standard,9,PGD,3.0,0.00666897492799035,0.1950234467988808,0.9658042402723619,29.243391811288426
Standard,9,Channel-Aware,0.1,0.00666897492799035,0.06274361743894598,0.8937107039695353,9.408285098749552
Standard,9,Channel-Aware,0.5,0.00666897492799035,0.06251375129772373,0.8933198729951567,9.373817111734414
Standard,9,Channel-Aware,1.0,0.00666897492799035,0.06280907880260836,0.8938214816213257,9.418100904682131
Standard,9,Channel-Aware,2.0,0.00666897492799035,0.06272368119670144,0.8936769207298842,9.405295697460778
Standard,9,Channel-Aware,3.0,0.00666897492799035,0.06271236901404931,0.893657741960022,9.403599457367768
Standard,9,Pilot-Contamination,0.1,0.00666897492799035,0.0068005046631087075,0.019341172697355618,1.019722631519623
Standard,9,Pilot-Contamination,0.5,0.00666897492799035,0.008739043385433343,0.2368758645704269,1.3104027950014794
Standard,9,Pilot-Contamination,1.0,0.00666897492799035,0.013507229531744998,0.506266261906872,2.0253831627187284
Standard,9,Pilot-Contamination,2.0,0.00666897492799035,0.020368319335808974,0.6725809911932297,3.0541904199281236
Standard,9,Pilot-Contamination,3.0,0.00666897492799035,0.026241658420940773,0.7458630540412596,3.934886351244466
Standard,9,Undermining,0.1,0.00666897492799035,0.03754371375166691,0.8223677345266822,5.629607871832328
Standard,9,Undermining,0.5,0.00666897492799035,0.1570549882675402,0.9575373249741684,23.550094274363637
Standard,9,Undermining,1.0,0.00666897492799035,0.31031014263062484,0.978508678860914,46.53041074246994
Standard,9,Undermining,2.0,0.00666897492799035,0.5582238282655366,0.9880532241901755,83.70459242883277
Standard,9,Undermining,3.0,0.00666897492799035,0.7764782860374851,0.9914112538007683,116.43142978068919
Standard,10,FGSM,0.1,0.008600245891665257,0.010031742965705949,0.1426967456138322,1.1664483890429223
Standard,10,FGSM,0.5,0.008600245891665257,0.017542141115116993,0.5097379598517784,2.0397255306522784
Standard,10,FGSM,1.0,0.008600245891665257,0.030920716026848663,0.7218613603838409,3.5953292982953906
Standard,10,FGSM,2.0,0.008600245891665257,0.0707472873716584,0.8784370933335525,8.226193560375014
Standard,10,FGSM,3.0,0.008600245891665257,0.1279369058636965,0.9327774434311555,14.875959068528935
Standard,10,BIM,0.1,0.008600245891665257,0.03202757825843803,0.7314737373438648,3.7240305291127624
Standard,10,BIM,0.5,0.008600245891665257,0.07455861022674054,0.8846512043946231,8.669357965566707
Standard,10,BIM,1.0,0.008600245891665257,0.07455861022674054,0.8846512043946231,8.669357965566707
Standard,10,BIM,2.0,0.008600245891665257,0.07455861022674054,0.8846512043946231,8.669357965566707
Standard,10,BIM,3.0,0.008600245891665257,0.07455861022674054,0.8846512043946231,8.669357965566707
Standard,10,PGD,0.1,0.008600245891665257,0.031928597882287114,0.7306412914412262,3.7125215121151394
Standard,10,PGD,0.5,0.008600245891665257,0.06504351412292833,0.8677770411449279,7.562983075398327
Standard,10,PGD,1.0,0.008600245891665257,0.0818439909472523,0.894919030803275,9.516471037946676
Standard,10,PGD,2.0,0.008600245891665257,0.14562917846732715,0.9409442119898055,16.933141249886884
Standard,10,PGD,3.0,0.008600245891665257,0.23447661952871637,0.9633215204613952,27.263943668861184
Standard,10,Channel-Aware,0.1,0.008600245891665257,0.07296496141928917,0.8821318380168199,8.484055262885168
Standard,10,Channel-Aware,0.5,0.008600245891665257,0.0730538221576547,0.8822752097336483,8.494387611458091
Standard,10,Channel-Aware,1.0,0.008600245891665257,0.07274622553331263,0.8817774279199275,8.458621584740161
Standard,10,Channel-Aware,2.0,0.008600245891665257,0.07310663708775074,0.8823602584626853,8.500528706812961
Standard,10,Channel-Aware,3.0,0.008600245891665257,0.07304225853432304,0.8822565722331279,8.493043042537932
Standard,10,Pilot-Contamination,0.1,0.008600245891665257,0.008609659701970584,0.001093400974160824,1.0010945978084709
Standard,10,Pilot-Contamination,0.5,0.008600245891665257,0.010327334855535749,0.16723472106113832,1.2008185563094496
Standard,10,Pilot-Contamination,1.0,0.008600245891665257,0.01534521949139736,0.43954885125712173,1.7842768316972017
Standard,10,Pilot-Contamination,2.0,0.008600245891665257,0.026460965743307772,0.6749836731170578,3.076768510648265
Standard,10,Pilot-Contamination,3.0,0.008600245891665257,0.035089197338291786,0.7549033165748689,4.080022569156741
Standard,10,Undermining,0.1,0.008600245891665257,0.045982004136833295,0.812964961986593,5.34659179703173
Standard,10,Undermining,0.5,0.008600245891665257,0.15990910748918746,0.9462179107450351,18.593550638378833
Standard,10,Undermining,1.0,0.008600245891665257,0.3190309165143567,0.9730425941610013,37.09555756115516
Standard,10,Undermining,2.0,0.008600245891665257,0.539488141554872,0.9840585080019029,62.72938568857727
Standard,10,Undermining,3.0,0.008600245891665257,0.9049035114275328,0.9904959525705697,105.21833012989786
Standard,11,FGSM,0.1,0.012684479042145657,0.014248712265174048,0.1097806730824095,1.1233186808721938
Standard,11,FGSM,0.5,0.012684479042145657,0.021964771733700563,0.42250804169825024,1.731625844523851
Standard,11,FGSM,1.0,0.012684479042145657,0.034911018926245964,0.6366625944392154,2.7522627307160223
Standard,11,FGSM,2.0,0.012684479042145657,0.07193809403441198,0.8236750749042925,5.671347935960894
Standard,11,FGSM,3.0,0.012684479042145657,0.12406227419066104,0.8977571616763051,9.780636144255487
Standard,11,BIM,0.1,0.012684479042145657,0.03574543542682207,0.6451440892890149,2.818045211636497
Standard,11,BIM,0.5,0.012684479042145657,0.07517752866981138,0.8312729978414508,5.926733641959224
Standard,11,BIM,1.0,0.012684479042145657,0.07517752866981138,0.8312729978414508,5.926733641959224
Standard,11,BIM,2.0,0.012684479042145657,0.07517752866981138,0.8312729978414508,5.926733641959224
Standard,11,BIM,3.0,0.012684479042145657,0.07517752866981138,0.8312729978414508,5.926733641959224
Standard,11,PGD,0.1,0.012684479042145657,0.035657486688680476,0.6442688416911794,2.811111640470557
Standard,11,PGD,0.5,0.012684479042145657,0.06958243588522274,0.8177057344892482,5.485636079655065
Standard,11,PGD,1.0,0.012684479042145657,0.08859378741607644,0.8568242829198213,6.984424596525666
Standard,11,PGD,2.0,0.012684479042145657,0.1546302894092229,0.9179689885428807,12.190511639890435
Standard,11,PGD,3.0,0.012684479042145657,0.2679187494423299,0.952655500712256,21.121777926561958
Standard,11,Channel-Aware,0.1,0.012684479042145657,0.07384005063281487,0.8282168154891728,5.8212915475261315
Standard,11,Channel-Aware,0.5,0.012684479042145657,0.07384574461735205,0.8282300610837757,5.821740441368618
Standard,11,Channel-Aware,1.0,0.012684479042145657,0.07375839585941633,0.8280266416541608,5.814854170545395
Standard,11,Channel-Aware,2.0,0.012684479042145657,0.07386535788105932,0.8282756706794724,5.823286682538011
Standard,11,Channel-Aware,3.0,0.012684479042145657,0.07384954244944616,0.828238894630541,5.822039849178864
Standard,11,Pilot-Contamination,0.1,0.012684479042145657,0.012850137452173692,0.012891567163743655,1.0130599301301706
Standard,11,Pilot-Contamination,0.5,0.012684479042145657,0.015311636029262655,0.17157911682958876,1.207115875897462
Standard,11,Pilot-Contamination,1.0,0.012684479042145657,0.021271267135519915,0.40368013991209645,1.6769523655519203
Standard,11,Pilot-Contamination,2.0,0.012684479042145657,0.03214973400014584,0.6054561744713621,2.534572676837938
Standard,11,Pilot-Contamination,3.0,0.012684479042145657,0.043200480695695195,0.7063810671113753,3.4057749279380394
Standard,11,Undermining,0.1,0.012684479042145657,0.042482600849389145,0.7014194331671186,3.3491797895866093
Standard,11,Undermining,0.5,0.012684479042145657,0.1621169252430419,0.9217572192223028,12.78073184593467
Standard,11,Undermining,1.0,0.012684479042145657,0.3046151928009658,0.9583590072264268,24.014797280112678
Standard,11,Undermining,2.0,0.012684479042145657,0.624622522269267,0.9796925685675524,49.24305682510775
Standard,11,Undermining,3.0,0.012684479042145657,0.9764883971460605,0.9870101077706422,76.98293275597399
Standard,12,FGSM,0.1,0.014743287246293143,0.016242596459560495,0.09230723776215283,1.1016943635581895
Standard,12,FGSM,0.5,0.014743287246293143,0.023561445096271016,0.37426218188007027,1.5981134127461971
Standard,12,FGSM,1.0,0.014743287246293143,0.03571509777104821,0.587197343241084,2.4224650292985332
Standard,12,FGSM,2.0,0.014743287246293143,0.07021265411625509,0.7900195138346167,4.762347293607023
Standard,12,FGSM,3.0,0.014743287246293143,0.11853363088048853,0.8756193737019828,8.039837310386194
Standard,12,BIM,0.1,0.014743287246293143,0.03622269934726663,0.5929820937708312,2.4568943643402177
Standard,12,BIM,0.5,0.014743287246293143,0.07219111411049396,0.795774210885187,4.896541246501505
Standard,12,BIM,1.0,0.014743287246293143,0.07219111411049396,0.795774210885187,4.896541246501505
Standard,12,BIM,2.0,0.014743287246293143,0.07219111411049396,0.795774210885187,4.896541246501505
Standard,12,BIM,3.0,0.014743287246293143,0.07219111411049396,0.795774210885187,4.896541246501505
Standard,12,PGD,0.1,0.014743287246293143,0.03618561278596896,0.5925649419426198,2.4543788763979344
Standard,12,PGD,0.5,0.014743287246293143,0.06685709585233761,0.7794805912770191,4.534748237313715
Standard,12,PGD,1.0,0.014743287246293143,0.0838750225348183,0.8242231501020116,5.689031294964881
Standard,12,PGD,2.0,0.014743287246293143,0.14665107504597139,0.8994668996345816,9.946972652441767
Standard,12,PGD,3.0,0.014743287246293143,0.26557348275161974,0.9444850928129676,18.013179714611613
Standard,12,Channel-Aware,0.1,0.014743287246293143,0.07090569823943693,0.7920718981356409,4.8093547290319885
Standard,12,Channel-Aware,0.5,0.014743287246293143,0.07086263107977822,0.7919455286708882,4.806433592182434
Standard,12,Channel-Aware,1.0,0.014743287246293143,0.07086594926400112,0.7919552704872532,4.806658656251761
Standard,12,Channel-Aware,2.0,0.014743287246293143,0.07091121523942538,0.7920880752570132,4.80972893323057
Standard,12,Channel-Aware,3.0,0.014743287246293143,0.0708639928939374,0.7919495269147545,4.806525960603155
Standard,12,Pilot-Contamination,0.1,0.014743287246293143,0.014737548587192138,-0.00038939034311254845,0.9996107612227085
Standard,12,Pilot-Contamination,0.5,0.014743287246293143,0.017493869363981035,0.1572312025692382,1.1865650496892721
Standard,12,Pilot-Contamination,1.0,0.014743287246293143,0.02434183270136702,0.3943230393878613,1.6510451363204097
Standard,12,Pilot-Contamination,2.0,0.014743287246293143,0.033017006631434705,0.5534638433195694,2.2394603103006125
Standard,12,Pilot-Contamination,3.0,0.014743287246293143,0.043562482363791497,0.6615599835846924,2.954733339726815
Standard,12,Undermining,0.1,0.014743287246293143,0.043019362060915216,0.6572871716364199,2.9178948590133067
Standard,12,Undermining,0.5,0.014743287246293143,0.17145167082387378,0.9140090780367,11.629134531512388
Standard,12,Undermining,1.0,0.014743287246293143,0.3253263188576861,0.9546815416039469,22.066063926108598
Standard,12,Undermining,2.0,0.014743287246293143,0.6413698258388738,0.9770128143664853,43.50249812843681
Standard,12,Undermining,3.0,0.014743287246293143,0.9480946562454994,0.9844495619196112,64.3068699949447
Standard,13,FGSM,0.1,0.012930143533231126,0.014710863141001769,0.12104793516890681,1.1377184718169682
Standard,13,FGSM,0.5,0.012930143533231126,0.02350851632291294,0.44998045152562177,1.8181171974228174
Standard,13,FGSM,1.0,0.012930143533231126,0.03811750731602709,0.6607820279004853,2.9479570136296753
Standard,13,FGSM,2.0,0.012930143533231126,0.07881751294682579,0.8359483438413687,6.0956409914755225
Standard,13,FGSM,3.0,0.012930143533231126,0.1341014284781906,0.9035793751046134,10.371225047389698
Standard,13,BIM,0.1,0.012930143533231126,0.039393843022633025,0.6717724765821314,3.0466671094090216
Standard,13,BIM,0.5,0.012930143533231126,0.08275593815252429,0.8437557011389312,6.400233527171397
Standard,13,BIM,1.0,0.012930143533231126,0.08275593815252429,0.8437557011389312,6.400233527171397
Standard,13,BIM,2.0,0.012930143533231126,0.08275593815252429,0.8437557011389312,6.400233527171397
Standard,13,BIM,3.0,0.012930143533231126,0.08275593815252429,0.8437557011389312,6.400233527171397
Standard,13,PGD,0.1,0.012930143533231126,0.03929978286748773,0.6709868963696467,3.0393926228649586
Standard,13,PGD,0.5,0.012930143533231126,0.07460718106403447,0.8266903621230062,5.770019557191319
Standard,13,PGD,1.0,0.012930143533231126,0.08980236024738292,0.8560155490611624,6.945194383696228
Standard,13,PGD,2.0,0.012930143533231126,0.14924095161586984,0.9133606199020231,11.542095509791752
Standard,13,PGD,3.0,0.012930143533231126,0.2512593871610746,0.9485386648462132,19.432064811602842
Standard,13,Channel-Aware,0.1,0.012930143533231126,0.08184490017781502,0.8420165031035618,6.329775069199307
Standard,13,Channel-Aware,0.5,0.012930143533231126,0.08164117337263976,0.8416222722055537,6.314019110678687
Standard,13,Channel-Aware,1.0,0.012930143533231126,0.08172836225863264,0.8417912316373943,6.3207621824604345
Standard,13,Channel-Aware,2.0,0.012930143533231126,0.08147446855143058,0.8412982157095139,6.301126382861648
Standard,13,Channel-Aware,3.0,0.012930143533231126,0.08176283934938981,0.8418579438272941,6.323428594528372
Standard,13,Pilot-Contamination,0.1,0.012930143533231126,0.012880452235208418,-0.0038578845769776785,0.9961569414991412
Standard,13,Pilot-Contamination,0.5,0.012930143533231126,0.015061924512248193,0.14153443521002418,1.1648690885401451
Standard,13,Pilot-Contamination,1.0,0.012930143533231126,0.021549587565303025,0.39998185607737846,1.6666162684056438
Standard,13,Pilot-Contamination,2.0,0.012930143533231126,0.032976953907448446,0.6079036417517443,2.5503934912010835
Standard,13,Pilot-Contamination,3.0,0.012930143533231126,0.03269147444401521,0.6044796463562925,2.528314891477922
Standard,13,Undermining,0.1,0.012930143533231126,0.04586599842329725,0.7180886936353409,3.547214948188263
Standard,13,Undermining,0.5,0.012930143533231126,0.18125108016560804,0.9286617022010741,14.017716021464382
Standard,13,Undermining,1.0,0.012930143533231126,0.32989915081234616,0.960805768970936,25.513958910393267
Standard,13,Undermining,2.0,0.012930143533231126,0.5902586834993852,0.9780941070505327,45.6498168007486
Standard,13,Undermining,3.0,0.012930143533231126,0.8887530300757183,0.985451364894779,68.73497017195345
Standard,14,FGSM,0.1,0.049817596726864796,0.052990427264276004,0.05987554170091021,1.063688952215156
Standard,14,FGSM,0.5,0.049817596726864796,0.06715110630355119,0.25812693983523743,1.3479394975980257
Standard,14,FGSM,1.0,0.049817596726864796,0.08815515686129512,0.43488732252783935,1.7695586028491874
Standard,14,FGSM,2.0,0.049817596726864796,0.1414238452066116,0.6477425949345083,2.8388331533132134
Standard,14,FGSM,3.0,0.049817596726864796,0.20974074477368468,0.7624801190602276,4.2101738854170625
Standard,14,BIM,0.1,0.049817596726864796,0.08882962540998508,0.4391781289526304,1.7830973641103514
Standard,14,BIM,0.5,0.049817596726864796,0.14398454820263756,0.6540073407269112,2.890234729548726
Standard,14,BIM,1.0,0.049817596726864796,0.14398454820263756,0.6540073407269112,2.890234729548726
Standard,14,BIM,2.0,0.049817596726864796,0.14398454820263756,0.6540073407269112,2.890234729548726
Standard,14,BIM,3.0,0.049817596726864796,0.14398454820263756,0.6540073407269112,2.890234729548726
Standard,14,PGD,0.1,0.049817596726864796,0.08871886542742585,0.4384779777462689,1.7808740536771626
Standard,14,PGD,0.5,0.049817596726864796,0.13243668999931216,0.6238384036393273,2.658431933708555
